GemID;Gemeinde; ; ; ; ;GebID;Gebäude; ; ;Baujahr;m2;Jahr;ZId;Zähler;Typ;Einheit;Medium;MGruppe;Jan;Feb;Mrz;Apr;Mai;Jun;Jul;Aug;Sep;Okt;Nov;Dez;Jahr;MIND;MINW;MAXD;MAXW;MIND1;MINW1
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582860;Freizeit- und Kulturzentrum;VAZ;02;2005;300;2025;610645;Gaszähler Freizeit- und Kulturzentrum;H;m³;NGas;Wärme;449;417;326;132;95;0;;;;;;;;31.01.2025;449;30.06.2025;81;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582869;Kindergarten;KG;01;2011;561;2025;605654;Gaszähler Kindergarten;H;m³;NGas;Wärme;960;877;678;450;358;137;;;;;;;;31.01.2025;960;30.06.2025;137;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582895;Mittelschule;NM;01;1997;5710,26;2025;1027634;Fernwärmezähler Mittelschule;H;MWh;Biowärme;Wärme;57,7;72,55;44,41;32,84;19,35;10,42;;;;;;;;31.01.2025;57,7;30.06.2025;10,416;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582895;Mittelschule;NM;01;1997;5710,26;2025;605827;Gaszähler Neue Mittelschule;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582846;Rettung;SON;01;2001;466;2025;605550;Gaszähler Rettung;H;m³;NGas;Wärme;796;812;16;758;92;26;;;;;;;;31.01.2025;796;30.06.2025;26;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;808682;Sonnenkindergarten;KG;01;2017;769;2025;940337;Fernwärmezähler Kindergarten II;H;kWh;Biowärme;Wärme;11.323,00;9.585,00;6.815,00;3.856,00;2.254,00;0;;;;;;;;01.01.2025;371,9971;31.12.2025;;01.01.2026;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582887;Volksschule;VS;01;1997;2072;2025;605847;Wärmezähler Volksschule ab 01.04.2013;H;MWh;Biowärme;Wärme;24,86;21,57;16,54;10,61;7,54;0,02;;;;;;;;31.01.2025;24,863;30.06.2025;0,018;;
579587;Altlengbach;NOM;31901;St.Pölten Land;KEM Elsbeere;582887;Volksschule;VS;01;1997;2072;2025;605756;Wärmezähler Volksschule bis Juni 2012;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579766;Altlichtenwarth;WEV;31601;Mistelbach;;708805;Amtshaus Altlichtenwarth;GA;02;1990;597;2025;708940;Gaszähler Gemeindeamt Altlichtenwarth;H;m³;NGas;Wärme;1.385,96;1.201,77;173,04;;;;;;;;;;;05.03.2025;6376,52;05.03.2025;6376,52;;
579766;Altlichtenwarth;WEV;31601;Mistelbach;;708806;FF-Zeughaus Florianigasse 441;FF;01;1990;180;2025;709476;Gaszähler FF-Haus Altlichtenwarth;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579766;Altlichtenwarth;WEV;31601;Mistelbach;;708807;Kindergarten Altlichtenwarth;KG;01;1990;229;2025;709507;Gaszähler Kindergarten Altlichtenwarth;H;m³;NGas;Wärme;433,63;376;54,14;;;;;;;;;;;05.03.2025;2011,759;05.03.2025;2011,759;;
579766;Altlichtenwarth;WEV;31601;Mistelbach;;708810;Kulturhaus Altlichtenwarth;KU;;1990;120;2025;709637;Gaszähler Kulturhaus Altlichtenwarth;H;m³;NGas;Wärme;145,63;126,27;18,18;;;;;;;;;;;05.03.2025;675,61;05.03.2025;675,61;;
579766;Altlichtenwarth;WEV;31601;Mistelbach;;708809;Volksschule Altlichtenwarth;VS;01;1990;581;2025;709557;Gaszähler Volksschule Altlichtenwarth;H;m³;NGas;Wärme;938,17;813,48;117,13;;;;;;;;;;;05.03.2025;4352,45;05.03.2025;4352,45;;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581708;Bauhof alt & Fahrzeugeinstellhalle;BH;01;1982;230;2025;597908;HZ Erdgas;H;m³;NGas;Wärme;226,64;163,39;147,05;47,28;1,49;0;0;0;2,66;26,54;127,91;269,05;1.012,00;10.01.2025;268,112;09.12.2025;168,107;12.01.2026;335,181
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581709;Feuerwehrhaus;FF;01;1978;423,4;2025;597910;HZ Erdgas;H;m³;NGas;Wärme;623,77;557,1;462,99;213,72;123,71;50,32;20,19;14,7;69,12;216,38;391,18;606,16;3.349,34;10.01.2025;1046,937;09.12.2025;441,486;12.01.2026;725,045
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581710;Gemeindeamt;GA;01;2014;405;2025;612621;- HZ Strom 2 (alter Zähler für Stromheizung);H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;;;;;;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581710;Gemeindeamt;GA;01;2014;405;2025;703418;HZ Pellets;H;kg;Pellets_Gewicht;Wärme;639,18;577,32;639,18;618,56;639,18;618,56;639,18;639,18;618,56;556,7;;;;26.06.2025;10000;27.10.2025;8000;;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581711;Kindergarten;KG;01;1977;474,4;2025;719876;#NAME?;H;kWh;Elektrizität zum Heizen-erneuerbar;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581711;Kindergarten;KG;01;1977;474,4;2025;859003;UZ Strom Wärmepumpe;H;kWh;Elektrizität zum Heizen-erneuerbar;Wärme;1.868,68;1.979,99;2.119,79;1.016,35;612,25;186;156,97;186,05;519,67;1.108,69;1.692,22;2.169,60;13.616,25;10.01.2025;2156,04;09.12.2025;1855,02;12.01.2026;2463,31
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;907597;Nah und Frisch;SON;01;1980;350;2025;907567;HZ Erdgas;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;881002;Tennisstüberl;SON;01;1993;602;2025;907531;- VZ Strom 1 HT + NT;H;kWh;Elektrizität zum Heizen-erneuerbar;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;881002;Tennisstüberl;SON;01;1993;602;2025;908423;HZ Erdgas;H;m³;NGas;Wärme;15,48;20,05;90,52;71,93;49,49;32,47;40,25;45,16;125,2;149,1;210,84;357,3;1.207,78;10.01.2025;18,157;09.12.2025;242,57;12.01.2026;435,843
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581714;Volksschule;VS;02;1812;841,79;2025;597920;HZ Erdgas;H;m³;NGas;Wärme;0,52;0,7;0,66;0,17;0;0;16,78;8,79;1,68;5,34;6,79;4,38;45,8;10.01.2025;0;09.12.2025;6,766;12.01.2026;3,53
579689;Amaliendorf-Aalfang;WAV;30902;Gmünd;KEM Stadt Land;581714;Volksschule;VS;02;1812;841,79;2025;881316;HZ Pellets;H;kg;Pellets_Gewicht;Wärme;2.965,22;1.938,35;416,64;403,2;416,64;403,2;416,64;416,64;403,2;1.485,10;8.416,67;3.374,54;21.056,04;19.02.2025;13200;02.12.2025;10100;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725130;Amstetten WH Bahnhofstraße 11;WG;01;1960;480;2025;739806;FW Bahnhofstraße 11 (BAW 71289);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725130;Amstetten WH Bahnhofstraße 11;WG;01;1960;480;2025;726297;GWG0100 WH Bahnhofstraße 11_FW Zähler (Kelag);H;kWh;Heat;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725131;Amstetten WH Beethovenstr. 1;WG;01;1955;215;2025;739582;FW (Kelag) Beethovenstraße 1;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725131;Amstetten WH Beethovenstr. 1;WG;01;1955;215;2025;726303;GWG0100 WHA Beethovenstraße 1_Fernwärme (Kelag);H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725132;Amstetten WH Beethovenstr. 3;WG;01;1955;675;2025;739639;FW (Kelag) Beethovenstr. 3;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725132;Amstetten WH Beethovenstr. 3;WG;01;1955;675;2025;726322;GWG0100 WHA Beethovenstraße 3_Fernwärme (Kelag);H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725133;Amstetten WH Beethovenstr. 5;WG;01;1955;780;2025;739658;FW (Kelag) Beethovenstr. 5;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725133;Amstetten WH Beethovenstr. 5;WG;01;1955;780;2025;726341;GWG0100 WHA Beethovenstraße 5_Fernwärme (Kelag);H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725135;Amstetten WH Feldstraße 10;WG;01;1997;1455;2025;726379;FW (Kelag) Feldstraße 10;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725134;Amstetten WH F.-Waldmüller-Str. 2+4;WG;01;1955;900;2025;739677;FW (Kelag) F.Waldmüller Str. 2+4;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725134;Amstetten WH F.-Waldmüller-Str. 2+4;WG;01;1955;900;2025;726360;GWG0100 WHA F.-Waldmüller-Straße 2_Fernwärme (Kela;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725136;Amstetten WH Preinsbacher Str. 58;WG;01;1951;711;2025;739410;Fernwärme BAW (71353) WH Preinsbacher Str. 58;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725136;Amstetten WH Preinsbacher Str. 58;WG;01;1951;711;2025;726397;GWG01100 WHA Preinsbacher Straße 58_Fernwärme (Kel;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725137;Amstetten WH Preinsbacher Str. 60;WG;01;1951;876;2025;739454;Fernwärme BAW (71354)  WH Preinsbacher Str. 60;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725137;Amstetten WH Preinsbacher Str. 60;WG;01;1951;876;2025;726416;GWG01200 WHA Preinsbacher Straße 60_Fernwärme (Kel;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725138;Amstetten WH Preinsbacher Str. 62;WG;01;1951;1012;2025;739520;Fernwärme BAW 71355 Preinsbacher Str. 62;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725138;Amstetten WH Preinsbacher Str. 62;WG;01;1951;1012;2025;726435;GWG01300 WHA Preinsbacher Straße 62_Fernwärme (Kel;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;771693;Anzengruberstraße 3 - Transjob, Krisenschutzzentrum, Kinderschutzzentrum, Bandräume;SON;02;1990;3242;2025;799122;FW Kelag seit 30.09.15 Anzengruberstr. 3;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;771693;Anzengruberstraße 3 - Transjob, Krisenschutzzentrum, Kinderschutzzentrum, Bandräume;SON;02;1990;3242;2025;771754;Gas 01.09.-29.09.15 Anzengruberstr. 3;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725125;Ärztezentrum EG;SON;02;1977;932;2025;738599;BAW FW 71350 EG Ärztecenter;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725125;Ärztezentrum EG;SON;02;1977;932;2025;726213;GSON02 Ärztezentrum EG_Wärme Hz-WW (Kelag);H;kWh;Heat;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;787509;AVB - Johann Pölz-Halle;VAZ;02;1978;4040;2025;787515;BAW 71387 Verbräuche - Johann P. Halle;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725106;AVS1 Preinsbacherstr.;VS;01;1950;2248;2025;797432;Biomasse Darstellung VZ VS Preinsb.;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;971,8033;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725107;AVS2 Allersdorferstr.;VS;01;1968;1860;2025;724507;Gas - VS Allersdorf bis 17.08.16;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725108;AVS3 Brandströmstr.;VS;01;1987;3500;2025;724527;Gas bis 10.10.11 (EVN) bis 30.11.12 (EAA) dann Kelag;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725120;Bauhof Amstetten;BH;01;1963;980;2025;726141;BHA Gas-Wärme (EVN) 2011 bis Okt 14 dann Hackgutheizung;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725120;Bauhof Amstetten;BH;01;1963;980;2025;791487;BHA Hackgut Heizung;H;Srm;Hackschnitzel;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725152;Bauhof Hausmening;BH;01;1985;330;2025;726611;Gas - Verbräuche- Bauhof Hausmening;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725139;Bauhof Mauer;BH;01;1978;270;2025;726454;Gas - Verbräuche - Bauhof Mauer;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726853;Feuerwehr Amstetten;FF;01;1976;2551;2025;726074;FW Verbräuche 05-12 FF Amst. (Kelag);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726853;Feuerwehr Amstetten;FF;01;1976;2551;2025;731824;FW Z1 64202907 ab 13.08.25 Radiatoren;H;MWh;Biowärme;Wärme;11,16;10,08;11,16;10,8;11,16;10,8;11,16;4,32;;;;;;12.08.2025;80,63;13.08.2025;0;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726853;Feuerwehr Amstetten;FF;01;1976;2551;2025;731817;FW Z2 73030921 ab 13.08.25 Neubau;H;MWh;Biowärme;Wärme;4,89;4,41;4,89;4,73;4,89;4,73;4,89;1,89;;;;;;12.08.2025;35,312;13.08.2025;0;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726853;Feuerwehr Amstetten;FF;01;1976;2551;2025;731810;FW Z3 49667443 ab 01.01.13 Luftheizung;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726853;Feuerwehr Amstetten;FF;01;1976;2551;2025;731837;FW Z4 67849106 ab 01.01.13 Boiler;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725153;Feuerwehr Ulmerfeld-Hausmening;FF;02;1980;385;2025;726629;Fernwärme - FF Ulmerfeld-H. (BAW);H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725124;Friedhof NF Wärtergebäude;SON;01;1950;101;2025;726195;Heizung Wärtergeb. NF - Heizung mit kleinen Pelletsofen;H;Srm;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725113;HS bzw. NMS Hausmening;HS;01;1953;3384;2025;724683;Fernwärme HS UH ab 12.11.09 (BAW 70559);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725113;HS bzw. NMS Hausmening;HS;01;1953;3384;2025;724689;Gas von 01.05.04 bis 14.10.09 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725112;HS Mauer bzw. NMS Mauer;HS;01;1975;4728,78;2025;797330;Biowärme Darstellung VZ HS Mauer;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;699,0476;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725111;HS1 Pestalozzistr.;HS;01;1964;3414;2025;797336;Biomasse Darstellung VZ HS Pestal.;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725110;HS2 Kirchenstraße;HS;01;1960;4810,6;2025;797348;Biomasse Darstellung VZ HS Kirchenstr.;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725126;Jugendzentrum A-Toll;SON;02;2015;611;2025;773991;BAW FW 71394 - JZ neu ab 28.09.15;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725126;Jugendzentrum A-Toll;SON;02;2015;611;2025;726225;FW JZ alt bis 02.12.14 (Kelag);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;771702;KG Eggersdorf (leerstehend);KG;02;1990;664;2025;771892;Gas - KG Eggersd. (Verbrauch);H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725127;KiGa Aluminiumstraße;KG;01;2008;854;2025;731650;BAW FW 71263 - KG Aluminiumstraße;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725127;KiGa Aluminiumstraße;KG;01;2008;854;2025;726237;KiGa Aluminiumstr. Eggersdorf_Fernwärme (Kelag);H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725095;KiGa I Schulstrasse;KG;01;1950;398;2025;797360;Biomasse Darstellung VZ KG Schulstr.;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;86,443;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725095;KiGa I Schulstrasse;KG;01;1950;398;2025;724094;Gas ab 01.01.13 bis 11.01.13 (Kelag) Verbräuche;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725095;KiGa I Schulstrasse;KG;01;1950;398;2025;724082;Gas 01.01.12 bis 31.12.12 (EAA);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725095;KiGa I Schulstrasse;KG;01;1950;398;2025;724088;Gas 09.10.04 bis 31.12.11 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725097;KiGa IV Allersdorferstr.;KG;01;1965;819;2025;724166;Gas ab 01.01.13  bis 17.08.16 ENDE(Kelag);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725097;KiGa IV Allersdorferstr.;KG;01;1965;819;2025;724172;Gas v. 01.05.04 bis 31.12.11 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725097;KiGa IV Allersdorferstr.;KG;01;1965;819;2025;724160;Gas 01.01.12 bis 31.12.12 (EAA);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725101;KiGa IX Mauer;KG;01;2007;622;2025;797354;Biomasse Darstellung VZ KG Mauer;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;97,6967;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725101;KiGa IX Mauer;KG;01;2007;622;2025;724309;FW von 01.01.04 bis 31.12.07 (WBT) Verbräuche;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725098;KiGa VI Anzengruber;KG;01;1990;744;2025;724212;BAW FW 71268 nach Umbau ab 01.01.12;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725098;KiGa VI Anzengruber;KG;01;1990;744;2025;724200;FW ab 01.01.04 bis 31.12.07 (WBT) Verbräuche;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725098;KiGa VI Anzengruber;KG;01;1990;744;2025;724206;FW ab 01.01.08 bis 02.11.2010 dann Umbau (Kelag);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725100;KiGa VIII Greinsfurth;KG;01;1972;1002;2025;724260;Gas von 04.08.10 bis neuer KG (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725100;KiGa VIII Greinsfurth;KG;01;1972;1002;2025;724266;Gas 30.06.04 bis 19.10.09 alter KG (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725102;KiGa X Neufurth;KG;01;1990;487;2025;797366;Biomasse Darstellung VZ KG Neufurth;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;114,0109;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725102;KiGa X Neufurth;KG;01;1990;487;2025;724353;Gas 30.06.04 bis 16.10.09 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725103;KiGa XI Hausmening;KG;01;1970;590;2025;797372;Biomasse Darstellung VZ KG Hausm.;H;kWh;Biowärme;Wärme;6.845,34;6.182,89;6.845,34;6.624,52;6.845,34;6.624,52;6.845,34;3.974,71;;;;;;01.01.2025;200,5328;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725103;KiGa XI Hausmening;KG;01;1970;590;2025;724378;Gas 30.06.04 bis 14.10.09 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725105;KiGa XIII Nestroystrasse;KG;01;1963;609;2025;724447;Gas ab 01.01.13 (Kelag) Stände lt. EVN-Netz R.;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725105;KiGa XIII Nestroystrasse;KG;01;1963;609;2025;771605;Gas neu ab 24.06.15 - KG Nestroy;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725105;KiGa XIII Nestroystrasse;KG;01;1963;609;2025;724441;Gas 01.01.12 bis 31.12.12 (EAA);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725105;KiGa XIII Nestroystrasse;KG;01;1963;609;2025;724453;Gas 01.05.04 bis 31.12.2011 (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725114;Musikschule seit 08/14 Montessorischule;MS;01;1974;347;2025;724713;Gas - Musikschule (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;726854;Naturbad AVB;HB;02;2003;2264;2025;726098;Fernwärme (71386) Verbräuche - Naturbad AVB (Kelag);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725116;OV Ulmerfeld Hausmening;GA;02;1975;250;2025;796781;Biowärme Darstellung FW - OV Hausm.;H;kWh;Biowärme;Wärme;4.592,11;4.147,71;4.592,11;4.443,98;4.592,11;4.443,98;0;;;;;;;01.01.2025;110,9508;31.12.2025;;01.01.2026;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725116;OV Ulmerfeld Hausmening;GA;02;1975;250;2025;724816;Gas 01.05.04 bis 11.05.10 Ende Gas (EVN);H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725159;Polytechnische Schule;PY;01;1990;1239;2025;735394;BAW FW 71383 - Poly;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725159;Polytechnische Schule;PY;01;1990;1239;2025;726261;FW Verbräuche 2003-2012 (Kelag);H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579582;Amstetten;MOV;30502;Amstetten;KEM Amstetten Nord;725159;Polytechnische Schule;PY;01;1990;1239;2025;727108;G13-Wärme;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
