datetime_from_utc;1/4h
10.04.2024 06:30;-6,43
10.04.2024 06:45;-7,22
10.04.2024 07:00;-6,34
10.04.2024 07:15;-7,3
10.04.2024 07:30;-8,21
10.04.2024 07:45;-6,86
10.04.2024 08:00;-5,77
10.04.2024 08:15;-5,94
10.04.2024 08:30;-5,78
10.04.2024 08:45;-6,1
10.04.2024 09:00;-5,4
10.04.2024 09:15;-5,66
10.04.2024 09:30;-9,58
10.04.2024 09:45;-8,89
10.04.2024 10:00;-3,63
10.04.2024 10:15;-4,03
10.04.2024 10:30;-3,32
10.04.2024 10:45;-3,9
10.04.2024 11:00;-3,28
10.04.2024 11:15;-2,36
10.04.2024 11:30;-2,9
10.04.2024 11:45;-1,75
10.04.2024 12:00;-0,55
10.04.2024 12:15;-1,29
10.04.2024 12:30;-2,04
10.04.2024 12:45;-1,44
10.04.2024 13:00;-3,67
10.04.2024 13:15;-0,81
10.04.2024 13:30;0,18
10.04.2024 13:45;-2,81
10.04.2024 14:00;-0,01
10.04.2024 14:15;1,54
10.04.2024 14:30;1,54
10.04.2024 14:45;0,05
10.04.2024 15:00;1,33
10.04.2024 15:15;-0,58
10.04.2024 15:30;-0,15
10.04.2024 15:45;-0,84
10.04.2024 16:00;-2,44
10.04.2024 16:15;-2,22
10.04.2024 16:30;0,37
10.04.2024 16:45;-1,89
10.04.2024 17:00;-3,79
10.04.2024 17:15;-3,59
10.04.2024 17:30;-3,33
10.04.2024 17:45;-8,19
10.04.2024 18:00;-8,62
10.04.2024 18:15;-9,17
10.04.2024 18:30;-8,27
10.04.2024 18:45;-10,32
10.04.2024 19:00;-10,77
10.04.2024 19:15;-11,05
10.04.2024 19:30;-8,85
10.04.2024 19:45;-6,4
10.04.2024 20:00;-6,04
10.04.2024 20:15;-5,81
10.04.2024 20:30;-5,81
10.04.2024 20:45;-6,53
10.04.2024 21:00;-6,32
10.04.2024 21:15;-5,38
10.04.2024 21:30;-4,05
10.04.2024 21:45;-4,34
10.04.2024 22:00;-4,16
10.04.2024 22:15;-3,69
10.04.2024 22:30;-3,71
10.04.2024 22:45;-4,05
10.04.2024 23:00;-8,33
10.04.2024 23:15;-7,68
10.04.2024 23:30;-4,85
10.04.2024 23:45;-5
11.04.2024 00:00;-4,96
11.04.2024 00:15;-4,04
11.04.2024 00:30;-1,51
11.04.2024 00:45;-2,32
11.04.2024 01:00;-2,46
11.04.2024 01:15;-2,17
11.04.2024 01:30;-1
11.04.2024 01:45;-0,97
11.04.2024 02:00;-1,06
11.04.2024 02:15;-1,75
11.04.2024 02:30;-0,92
11.04.2024 02:45;-1,37
11.04.2024 03:00;-0,75
11.04.2024 03:15;-1,27
11.04.2024 03:30;-0,74
11.04.2024 03:45;-1,1
11.04.2024 04:00;-2,69
11.04.2024 04:15;-2,99
11.04.2024 04:30;-3,14
11.04.2024 04:45;-4
11.04.2024 05:00;-3,14
11.04.2024 05:15;-7,37
11.04.2024 05:30;-8,28
11.04.2024 05:45;-8,08
11.04.2024 06:00;-7,53
11.04.2024 06:15;-7,4
11.04.2024 06:30;-7,96
11.04.2024 06:45;-5,9
11.04.2024 07:00;-3,62
11.04.2024 07:15;0,76
11.04.2024 07:30;4,05
11.04.2024 07:45;5,79
11.04.2024 08:00;6,34
11.04.2024 08:15;5,54
11.04.2024 08:30;6,58
11.04.2024 08:45;8,3
11.04.2024 09:00;8,81
11.04.2024 09:15;5,36
11.04.2024 09:30;5,5
11.04.2024 09:45;6,87
11.04.2024 10:00;5,63
11.04.2024 10:15;6,64
11.04.2024 10:30;7,52
11.04.2024 10:45;8,3
11.04.2024 11:00;9,05
11.04.2024 11:15;10,5
11.04.2024 11:30;11,37
11.04.2024 11:45;12,03
11.04.2024 12:00;14,28
11.04.2024 12:15;13,72
11.04.2024 12:30;12,82
11.04.2024 12:45;10,1
11.04.2024 13:00;11,97
11.04.2024 13:15;10,09
11.04.2024 13:30;11,19
11.04.2024 13:45;01,11,2019
11.04.2024 14:00;10,55
11.04.2024 14:15;10,85
11.04.2024 14:30;8,54
11.04.2024 14:45;5,08
11.04.2024 15:00;3
11.04.2024 15:15;0,9
11.04.2024 15:30;-0,21
11.04.2024 15:45;-1,63
11.04.2024 16:00;-4,5
11.04.2024 16:15;-4,43
11.04.2024 16:30;-3,8
11.04.2024 16:45;-2,39
11.04.2024 17:00;-2,14
11.04.2024 17:15;-2,9
11.04.2024 17:30;-3,15
11.04.2024 17:45;-3,9
11.04.2024 18:00;-4,55
11.04.2024 18:15;-6,27
11.04.2024 18:30;-6,27
11.04.2024 18:45;-6,29
11.04.2024 19:00;-7,96
11.04.2024 19:15;-10,45
11.04.2024 19:30;-9,92
11.04.2024 19:45;-10,63
11.04.2024 20:00;-9
11.04.2024 20:15;-8,53
11.04.2024 20:30;-8,35
11.04.2024 20:45;-8,63
11.04.2024 21:00;-5,65
11.04.2024 21:15;-4,05
11.04.2024 21:30;-3,84
11.04.2024 21:45;-3,52
11.04.2024 22:00;-3,79
11.04.2024 22:15;-3,84
11.04.2024 22:30;-3,16
11.04.2024 22:45;-0,31
11.04.2024 23:00;-1,01
11.04.2024 23:15;-0,51
11.04.2024 23:30;-1,06
11.04.2024 23:45;-0,94
12.04.2024 00:00;-1,32
12.04.2024 00:15;-1,23
12.04.2024 00:30;-0,48
12.04.2024 00:45;-1,14
12.04.2024 01:00;-1,57
12.04.2024 01:15;-1,85
12.04.2024 01:30;-0,79
12.04.2024 01:45;-1,28
12.04.2024 02:00;-6,54
12.04.2024 02:15;-7,09
12.04.2024 02:30;-6,73
12.04.2024 02:45;-5,49
12.04.2024 03:00;-6,58
12.04.2024 03:15;-3,92
12.04.2024 03:30;-2,71
12.04.2024 03:45;-1,58
12.04.2024 04:00;-1,41
12.04.2024 04:15;-1,81
12.04.2024 04:30;-2,45
12.04.2024 04:45;-3,18
12.04.2024 05:00;-5,4
12.04.2024 05:15;-5,96
12.04.2024 05:30;-4,46
12.04.2024 05:45;-2,57
12.04.2024 06:00;-0,81
12.04.2024 06:15;-1,86
12.04.2024 06:30;-1,98
12.04.2024 06:45;-0,4
12.04.2024 07:00;0,56
12.04.2024 07:15;2,43
12.04.2024 07:30;3,21
12.04.2024 07:45;4,96
12.04.2024 08:00;5,83
12.04.2024 08:15;6,52
12.04.2024 08:30;12,63
12.04.2024 08:45;13,59
12.04.2024 09:00;10,89
12.04.2024 09:15;10,46
12.04.2024 09:30;10,88
12.04.2024 09:45;12,15
12.04.2024 10:00;01,12,1944
12.04.2024 10:15;12,84
12.04.2024 10:30;11,97
12.04.2024 10:45;12,78
12.04.2024 11:00;14,79
12.04.2024 11:15;13,46
12.04.2024 11:30;14,24
12.04.2024 11:45;11,8
12.04.2024 12:00;11,87
12.04.2024 12:15;15,33
12.04.2024 12:30;1,71
12.04.2024 12:45;7,83
12.04.2024 13:00;11,92
12.04.2024 13:15;15,31
12.04.2024 13:30;14,09
12.04.2024 13:45;12,7
12.04.2024 14:00;12,04
12.04.2024 14:15;12,13
12.04.2024 14:30;9,93
12.04.2024 14:45;7,87
12.04.2024 15:00;8,82
12.04.2024 15:15;6,99
12.04.2024 15:30;5,39
12.04.2024 15:45;1,83
12.04.2024 16:00;-3,14
12.04.2024 16:15;-3,11
12.04.2024 16:30;-5,08
12.04.2024 16:45;-5,71
12.04.2024 17:00;-8,07
12.04.2024 17:15;-7,87
12.04.2024 17:30;-7,46
12.04.2024 17:45;-7,98
12.04.2024 18:00;-7,85
12.04.2024 18:15;-6,57
12.04.2024 18:30;-5,56
12.04.2024 18:45;-6,33
12.04.2024 19:00;-6,17
12.04.2024 19:15;-5,42
12.04.2024 19:30;-5,66
12.04.2024 19:45;-5,74
12.04.2024 20:00;-5,5
12.04.2024 20:15;-8,14
12.04.2024 20:30;-9,02
12.04.2024 20:45;-8,5
12.04.2024 21:00;-8,26
12.04.2024 21:15;-7,8
12.04.2024 21:30;-8,04
12.04.2024 21:45;-7,95
12.04.2024 22:00;-5,74
12.04.2024 22:15;-3,6
12.04.2024 22:30;-3,31
12.04.2024 22:45;-2,78
12.04.2024 23:00;-0,03
12.04.2024 23:15;-0,38
12.04.2024 23:30;0,04
12.04.2024 23:45;-0,21
13.04.2024 00:00;-0,57
13.04.2024 00:15;-0,44
13.04.2024 00:30;-0,14
13.04.2024 00:45;-0,94
13.04.2024 01:00;-0,85
13.04.2024 01:15;-0,94
13.04.2024 01:30;-0,18
13.04.2024 01:45;-1,14
13.04.2024 02:00;-1,65
13.04.2024 02:15;-0,46
13.04.2024 02:30;-0,98
13.04.2024 02:45;-0,67
13.04.2024 03:00;-0,47
13.04.2024 03:15;-0,52
13.04.2024 03:30;-1,15
13.04.2024 03:45;-4,73
13.04.2024 04:00;-4,65
13.04.2024 04:15;-4,5
13.04.2024 04:30;-5,28
13.04.2024 04:45;-5,26
13.04.2024 05:00;-4,63
13.04.2024 05:15;-0,51
13.04.2024 05:30;0,52
13.04.2024 05:45;1,4
13.04.2024 06:00;1,04
13.04.2024 06:15;2,24
13.04.2024 06:30;0,2
13.04.2024 06:45;0,5
13.04.2024 07:00;0,51
13.04.2024 07:15;1,93
13.04.2024 07:30;1,92
13.04.2024 07:45;3,76
13.04.2024 08:00;1,18
13.04.2024 08:15;2,34
13.04.2024 08:30;2,52
13.04.2024 08:45;3,57
13.04.2024 09:00;4,25
13.04.2024 09:15;4,61
13.04.2024 09:30;6,12
13.04.2024 09:45;5,42
13.04.2024 10:00;5,22
13.04.2024 10:15;01,07,1988
13.04.2024 10:30;10,46
13.04.2024 10:45;13,01
13.04.2024 11:00;15,02
13.04.2024 11:15;16,82
13.04.2024 11:30;16,93
13.04.2024 11:45;15,56
13.04.2024 12:00;15,21
13.04.2024 12:15;13,46
13.04.2024 12:30;10,15
13.04.2024 12:45;8,98
13.04.2024 13:00;8,4
13.04.2024 13:15;8,07
13.04.2024 13:30;6,98
13.04.2024 13:45;5,9
13.04.2024 14:00;5,26
13.04.2024 14:15;3,54
13.04.2024 14:30;0,68
13.04.2024 14:45;-1,5
13.04.2024 15:00;-0,13
13.04.2024 15:15;-1,84
13.04.2024 15:30;-4,13
13.04.2024 15:45;-5,76
13.04.2024 16:00;-7,38
13.04.2024 16:15;-4,75
13.04.2024 16:30;-4,1
13.04.2024 16:45;-4,68
13.04.2024 17:00;-6,25
13.04.2024 17:15;-8,57
13.04.2024 17:30;-8,59
13.04.2024 17:45;-8,88
13.04.2024 18:00;-13,39
13.04.2024 18:15;-12,85
13.04.2024 18:30;-13,29
13.04.2024 18:45;-12,76
13.04.2024 19:00;-10,92
13.04.2024 19:15;-10,27
13.04.2024 19:30;-10,41
13.04.2024 19:45;-10,41
13.04.2024 20:00;-10,68
13.04.2024 20:15;-10,6
13.04.2024 20:30;-10,27
13.04.2024 20:45;-10,69
13.04.2024 21:00;-10,28
13.04.2024 21:15;-10,59
13.04.2024 21:30;-7,59
13.04.2024 21:45;-6,04
13.04.2024 22:00;-3,18
13.04.2024 22:15;-3,13
13.04.2024 22:30;-2,06
13.04.2024 22:45;-0,46
13.04.2024 23:00;-0,13
13.04.2024 23:15;-0,21
13.04.2024 23:30;-0,48
13.04.2024 23:45;-0,14
14.04.2024 00:00;-4,08
14.04.2024 00:15;-4,77
14.04.2024 00:30;-4,94
14.04.2024 00:45;-5,4
14.04.2024 01:00;-6,03
14.04.2024 01:15;-6,1
14.04.2024 01:30;-6,56
14.04.2024 01:45;-2,4
14.04.2024 02:00;-0,31
14.04.2024 02:15;-0,54
14.04.2024 02:30;-0,6
14.04.2024 02:45;-0,17
14.04.2024 03:00;-1,02
14.04.2024 03:15;-1,08
14.04.2024 03:30;-1,15
14.04.2024 03:45;-0,56
14.04.2024 04:00;-1,04
14.04.2024 04:15;-1,45
14.04.2024 04:30;-0,99
14.04.2024 04:45;-1,34
14.04.2024 05:00;-5,04
14.04.2024 05:15;-4,18
14.04.2024 05:30;-4,4
14.04.2024 05:45;-2,81
14.04.2024 06:00;-1,21
14.04.2024 06:15;-1,93
14.04.2024 06:30;-2,17
14.04.2024 06:45;-1,36
14.04.2024 07:00;-1,57
14.04.2024 07:15;-0,4
14.04.2024 07:30;-2,7
14.04.2024 07:45;-1,07
14.04.2024 08:00;-2,07
14.04.2024 08:15;-1,38
14.04.2024 08:30;-3,81
14.04.2024 08:45;-2,99
14.04.2024 09:00;-2,72
14.04.2024 09:15;-2
14.04.2024 09:30;-0,67
14.04.2024 09:45;0,68
14.04.2024 10:00;-0,54
14.04.2024 10:15;-3,35
14.04.2024 10:30;0,12
14.04.2024 10:45;3,45
14.04.2024 11:00;4,89
14.04.2024 11:15;4,95
14.04.2024 11:30;6,16
14.04.2024 11:45;4,8
14.04.2024 12:00;7,29
14.04.2024 12:15;9,21
14.04.2024 12:30;3,94
14.04.2024 12:45;2,15
14.04.2024 13:00;1,31
14.04.2024 13:15;1,93
14.04.2024 13:30;-0,87
14.04.2024 13:45;-2,08
14.04.2024 14:00;-3,32
14.04.2024 14:15;-4,33
14.04.2024 14:30;-5,69
14.04.2024 14:45;-4,92
14.04.2024 15:00;-6,32
14.04.2024 15:15;-8,37
14.04.2024 15:30;-7,67
14.04.2024 15:45;-8,6
14.04.2024 16:00;-10,05
14.04.2024 16:15;-10,12
14.04.2024 16:30;-6,2
14.04.2024 16:45;-5,64
14.04.2024 17:00;-3,68
14.04.2024 17:15;-3,95
14.04.2024 17:30;-3,77
14.04.2024 17:45;-4,02
14.04.2024 18:00;-6,45
14.04.2024 18:15;-9,29
14.04.2024 18:30;-8,9
14.04.2024 18:45;-9,5
14.04.2024 19:00;-9,05
14.04.2024 19:15;-8,89
14.04.2024 19:30;-9,6
14.04.2024 19:45;-6,04
14.04.2024 20:00;-5,62
14.04.2024 20:15;-0,96
14.04.2024 20:30;-1,38
14.04.2024 20:45;-1,51
14.04.2024 21:00;-0,8
14.04.2024 21:15;-0,6
14.04.2024 21:30;-0,76
14.04.2024 21:45;-1,14
14.04.2024 22:00;-7,37
14.04.2024 22:15;-6,84
14.04.2024 22:30;-7,85
14.04.2024 22:45;-7,23
14.04.2024 23:00;-7,39
14.04.2024 23:15;-6,96
14.04.2024 23:30;-6,95
14.04.2024 23:45;-6,38
15.04.2024 00:00;-6,33
15.04.2024 00:15;-6,51
15.04.2024 00:30;-10,88
15.04.2024 00:45;-11,77
15.04.2024 01:00;-11,49
15.04.2024 01:15;-11,61
15.04.2024 01:30;-10,67
15.04.2024 01:45;-10,74
15.04.2024 02:00;-6,29
15.04.2024 02:15;-6,1
15.04.2024 02:30;-6,69
15.04.2024 02:45;-6,84
15.04.2024 03:00;-7,17
15.04.2024 03:15;-7,04
15.04.2024 03:30;-7,12
15.04.2024 03:45;-6,79
15.04.2024 04:00;-5,04
15.04.2024 04:15;-4,9
15.04.2024 04:30;-6,83
15.04.2024 04:45;-7,82
15.04.2024 05:00;-6,73
15.04.2024 05:15;-5,97
15.04.2024 05:30;-6,01
15.04.2024 05:45;-7,36
15.04.2024 06:00;-7,54
15.04.2024 06:15;-7,31
15.04.2024 06:30;-7,45
15.04.2024 06:45;-10,13
15.04.2024 07:00;-9,41
15.04.2024 07:15;-15,97
15.04.2024 07:30;-14,96
15.04.2024 07:45;-15,91
15.04.2024 08:00;-18,46
15.04.2024 08:15;-17,34
15.04.2024 08:30;-17,36
15.04.2024 08:45;-18,44
15.04.2024 09:00;-17,55
15.04.2024 09:15;-15,28
15.04.2024 09:30;-17,57
15.04.2024 09:45;-16,8
15.04.2024 10:00;-14,19
15.04.2024 10:15;-16,33
15.04.2024 10:30;-14,02
15.04.2024 10:45;-18,9
15.04.2024 11:00;-20,68
15.04.2024 11:15;-16,12
15.04.2024 11:30;-15,62
15.04.2024 11:45;-15,72
15.04.2024 12:00;-15,61
15.04.2024 12:15;-13,81
15.04.2024 12:30;-13,37
15.04.2024 12:45;-11,43
15.04.2024 13:00;-12,62
15.04.2024 13:15;-12,22
15.04.2024 13:30;-11,57
15.04.2024 13:45;-10,87
15.04.2024 14:00;-10,45
15.04.2024 14:15;-9,52
15.04.2024 14:30;-9,79
15.04.2024 14:45;-6,62
15.04.2024 15:00;-8,61
15.04.2024 15:15;-12,04
15.04.2024 15:30;-11,93
15.04.2024 15:45;-10,7
15.04.2024 16:00;-10,58
15.04.2024 16:15;-10,61
15.04.2024 16:30;-11,8
15.04.2024 16:45;-8,42
15.04.2024 17:00;-3,14
15.04.2024 17:15;-4,06
15.04.2024 17:30;-3,79
15.04.2024 17:45;-5,46
15.04.2024 18:00;-7,91
15.04.2024 18:15;-10,07
15.04.2024 18:30;-10,89
15.04.2024 18:45;-9,75
15.04.2024 19:00;-9,19
15.04.2024 19:15;-10,11
15.04.2024 19:30;-9,99
15.04.2024 19:45;-10,11
15.04.2024 20:00;-8,4
15.04.2024 20:15;-13,61
15.04.2024 20:30;-12,52
15.04.2024 20:45;-12,55
15.04.2024 21:00;-12,45
15.04.2024 21:15;-11,52
15.04.2024 21:30;-11,74
15.04.2024 21:45;-10,91
15.04.2024 22:00;-7,45
15.04.2024 22:15;-6,6
15.04.2024 22:30;-6,38
15.04.2024 22:45;-6,92
15.04.2024 23:00;-7,06
15.04.2024 23:15;-6,53
15.04.2024 23:30;-6,48
15.04.2024 23:45;-6,68
16.04.2024 00:00;-8,34
16.04.2024 00:15;-7,71
16.04.2024 00:30;-8,2
16.04.2024 00:45;-7,59
16.04.2024 01:00;-7,68
16.04.2024 01:15;-7,56
16.04.2024 01:30;-7
16.04.2024 01:45;-7,35
16.04.2024 02:00;-6,63
16.04.2024 02:15;-6,85
16.04.2024 02:30;-9,89
16.04.2024 02:45;-9,3
16.04.2024 03:00;-10,15
16.04.2024 03:15;-11,01
16.04.2024 03:30;-14,45
16.04.2024 03:45;-16,71
16.04.2024 04:00;-14,51
16.04.2024 04:15;-11,6
16.04.2024 04:30;-14,13
16.04.2024 04:45;-14,96
16.04.2024 05:00;-15,48
16.04.2024 05:15;-13,26
16.04.2024 05:30;-15,38
16.04.2024 05:45;-16,92
16.04.2024 06:00;-15,64
16.04.2024 06:15;-11,78
16.04.2024 06:30;-11,82
16.04.2024 06:45;-8,67
16.04.2024 07:00;-7,67
16.04.2024 07:15;-8,02
16.04.2024 07:30;-10,29
16.04.2024 07:45;-9,49
16.04.2024 08:00;-9,63
16.04.2024 08:15;-10,6
16.04.2024 08:30;-10,24
16.04.2024 08:45;-11,56
16.04.2024 09:00;-15,35
16.04.2024 09:15;-14,05
16.04.2024 09:30;-12,33
16.04.2024 09:45;-13,28
16.04.2024 10:00;-11,37
16.04.2024 10:15;-14,1
16.04.2024 10:30;-14,27
16.04.2024 10:45;-11,84
16.04.2024 11:00;-9,15
16.04.2024 11:15;-10,09
16.04.2024 11:30;-11,57
16.04.2024 11:45;-8,14
16.04.2024 12:00;-8,12
16.04.2024 12:15;-7,8
16.04.2024 12:30;-8,85
16.04.2024 12:45;-7,66
16.04.2024 13:00;-7,7
16.04.2024 13:15;-8,03
16.04.2024 13:30;-8,5
16.04.2024 13:45;-7,71
16.04.2024 14:00;-8,12
16.04.2024 14:15;-8,24
16.04.2024 14:30;-9,12
16.04.2024 14:45;-10,08
16.04.2024 15:00;-9,1
16.04.2024 15:15;-7,41
16.04.2024 15:30;-9
16.04.2024 15:45;-11,43
16.04.2024 16:00;-13,33
16.04.2024 16:15;-13,27
16.04.2024 16:30;-13,25
16.04.2024 16:45;-14,61
16.04.2024 17:00;-15,4
16.04.2024 17:15;-11,71
16.04.2024 17:30;-10,46
16.04.2024 17:45;-10,29
16.04.2024 18:00;-13,87
16.04.2024 18:15;-13,73
16.04.2024 18:30;-13,3
16.04.2024 18:45;-12,34
16.04.2024 19:00;-12,51
16.04.2024 19:15;-12,81
16.04.2024 19:30;-11,84
16.04.2024 19:45;-11,97
16.04.2024 20:00;-9,47
16.04.2024 20:15;-9,32
16.04.2024 20:30;-12,82
16.04.2024 20:45;-12,25
16.04.2024 21:00;-12,18
16.04.2024 21:15;-12,34
16.04.2024 21:30;-12,37
16.04.2024 21:45;-12,49
16.04.2024 22:00;-12,03
16.04.2024 22:15;-9,07
16.04.2024 22:30;-7,86
16.04.2024 22:45;-7,37
16.04.2024 23:00;-7,83
16.04.2024 23:15;-7,7
16.04.2024 23:30;-7,38
16.04.2024 23:45;-7,19
17.04.2024 00:00;-7,42
17.04.2024 00:15;-7,76
17.04.2024 00:30;-7,63
17.04.2024 00:45;-8,8
17.04.2024 01:00;-9,35
17.04.2024 01:15;-8,96
17.04.2024 01:30;-9,56
17.04.2024 01:45;-7,74
17.04.2024 02:00;-7,93
17.04.2024 02:15;-8,01
17.04.2024 02:30;-7,73
17.04.2024 02:45;-7,58
17.04.2024 03:00;-8,05
17.04.2024 03:15;-8
17.04.2024 03:30;-8,77
17.04.2024 03:45;-12,87
17.04.2024 04:00;-10,27
17.04.2024 04:15;-10,26
17.04.2024 04:30;-11,82
17.04.2024 04:45;-13,11
17.04.2024 05:00;-10,91
17.04.2024 05:15;-7,6
17.04.2024 05:30;-9,69
17.04.2024 05:45;-8,82
17.04.2024 06:00;-8,6
17.04.2024 06:15;-9,56
17.04.2024 06:30;-13,13
17.04.2024 06:45;-14,03
17.04.2024 07:00;-11,54
17.04.2024 07:15;-12,19
17.04.2024 07:30;-14,45
17.04.2024 07:45;-13,08
17.04.2024 08:00;-11,73
17.04.2024 08:15;-13,34
17.04.2024 08:30;-12,75
17.04.2024 08:45;-9,56
17.04.2024 09:00;-7,76
17.04.2024 09:15;0,39
17.04.2024 09:30;0,15
17.04.2024 09:45;-4,27
17.04.2024 10:00;-6,85
17.04.2024 10:15;-4,4
17.04.2024 10:30;-6,38
17.04.2024 10:45;1,7
17.04.2024 11:00;-7
17.04.2024 11:15;-3,71
17.04.2024 11:30;-3,9
17.04.2024 11:45;-6,06
17.04.2024 12:00;3,2
17.04.2024 12:15;-3,62
17.04.2024 12:30;2,53
17.04.2024 12:45;-5,32
17.04.2024 13:00;7,61
17.04.2024 13:15;-3,85
17.04.2024 13:30;4,55
17.04.2024 13:45;-0,69
17.04.2024 14:00;-0,27
17.04.2024 14:15;0,18
17.04.2024 14:30;2,79
17.04.2024 14:45;-4,17
17.04.2024 15:00;-5,6
17.04.2024 15:15;-4,8
17.04.2024 15:30;-3,14
17.04.2024 15:45;-5,1
17.04.2024 16:00;-5,73
17.04.2024 16:15;-7,85
17.04.2024 16:30;-10,78
17.04.2024 16:45;-12,08
17.04.2024 17:00;-12,32
17.04.2024 17:15;-18,17
17.04.2024 17:30;-19,4
17.04.2024 17:45;-20,21
17.04.2024 18:00;-23,45
17.04.2024 18:15;-23,24
17.04.2024 18:30;-22,86
17.04.2024 18:45;-23,31
17.04.2024 19:00;-20,28
17.04.2024 19:15;-15,63
17.04.2024 19:30;-16,06
17.04.2024 19:45;-15,26
17.04.2024 20:00;-14,78
17.04.2024 20:15;-11,77
17.04.2024 20:30;-11,44
17.04.2024 20:45;-12,29
17.04.2024 21:00;-11,55
17.04.2024 21:15;-11,86
17.04.2024 21:30;-12,06
17.04.2024 21:45;-11,65
17.04.2024 22:00;-11,03
17.04.2024 22:15;-10,46
17.04.2024 22:30;-13,2
17.04.2024 22:45;-12,78
17.04.2024 23:00;-12,86
17.04.2024 23:15;-12,76
17.04.2024 23:30;-13,36
17.04.2024 23:45;-11,94
18.04.2024 00:00;-9,27
18.04.2024 00:15;-9,38
18.04.2024 00:30;-7,82
18.04.2024 00:45;-8,62
18.04.2024 01:00;-9,55
18.04.2024 01:15;-9,66
18.04.2024 01:30;-8,55
18.04.2024 01:45;-8,9
18.04.2024 02:00;-9,51
18.04.2024 02:15;-10,13
18.04.2024 02:30;-10,38
18.04.2024 02:45;-9,23
18.04.2024 03:00;-9
18.04.2024 03:15;-9,5
18.04.2024 03:30;-9,13
18.04.2024 03:45;-6,26
18.04.2024 04:00;-4,71
18.04.2024 04:15;-5,86
18.04.2024 04:30;-7,38
18.04.2024 04:45;-8,59
18.04.2024 05:00;-9,04
18.04.2024 05:15;-10,39
18.04.2024 05:30;-14,89
18.04.2024 05:45;-13,58
18.04.2024 06:00;-10,34
18.04.2024 06:15;-11,09
18.04.2024 06:30;-11,32
18.04.2024 06:45;-11,86
18.04.2024 07:00;-5,55
18.04.2024 07:15;-2,36
18.04.2024 07:30;-1,4
18.04.2024 07:45;-1
18.04.2024 08:00;0,37
18.04.2024 08:15;01,01,1977
18.04.2024 08:30;6,99
18.04.2024 08:45;3
18.04.2024 09:00;-10,59
18.04.2024 09:15;-1,07
18.04.2024 09:30;-3,86
18.04.2024 09:45;-7,2
18.04.2024 10:00;-11,29
18.04.2024 10:15;-10,44
18.04.2024 10:30;-7,24
18.04.2024 10:45;-14,02
18.04.2024 11:00;-11,83
18.04.2024 11:15;-11,96
18.04.2024 11:30;-5
18.04.2024 11:45;-2,95
18.04.2024 12:00;-11,83
18.04.2024 12:15;-9,78
18.04.2024 12:30;-0,15
18.04.2024 12:45;-3,57
18.04.2024 13:00;1,8
18.04.2024 13:15;3,7
18.04.2024 13:30;-2,36
18.04.2024 13:45;-6,01
18.04.2024 14:00;-4,69
18.04.2024 14:15;-2,14
18.04.2024 14:30;2,43
18.04.2024 14:45;8,58
18.04.2024 15:00;-1,55
18.04.2024 15:15;-5,62
18.04.2024 15:30;-0,38
18.04.2024 15:45;-2,84
18.04.2024 16:00;-3,25
18.04.2024 16:15;-1,37
18.04.2024 16:30;-2,21
18.04.2024 16:45;-4,83
18.04.2024 17:00;-11,75
18.04.2024 17:15;-13,09
18.04.2024 17:30;-14,08
18.04.2024 17:45;-13,03
18.04.2024 18:00;-15,69
18.04.2024 18:15;-19,7
18.04.2024 18:30;-23,34
18.04.2024 18:45;-19,59
18.04.2024 19:00;-18,77
18.04.2024 19:15;-18,09
18.04.2024 19:30;-16,66
18.04.2024 19:45;-16,92
18.04.2024 20:00;-16,89
18.04.2024 20:15;-15,9
18.04.2024 20:30;-15,22
18.04.2024 20:45;-14,52
18.04.2024 21:00;-12,94
18.04.2024 21:15;-12,31
18.04.2024 21:30;-12,82
18.04.2024 21:45;-13,7
18.04.2024 22:00;-15,97
18.04.2024 22:15;-16,53
18.04.2024 22:30;-15,81
18.04.2024 22:45;-15,75
18.04.2024 23:00;-15,16
18.04.2024 23:15;-15,41
18.04.2024 23:30;-9,24
18.04.2024 23:45;-8,77
19.04.2024 00:00;-8,42
19.04.2024 00:15;-8,71
19.04.2024 00:30;-8,23
19.04.2024 00:45;-9,24
19.04.2024 01:00;-9,5
19.04.2024 01:15;-9,95
19.04.2024 01:30;-8,93
19.04.2024 01:45;-8,86
19.04.2024 02:00;-8,86
19.04.2024 02:15;-10,19
19.04.2024 02:30;-8,94
19.04.2024 02:45;-8,85
19.04.2024 03:00;-8,65
19.04.2024 03:15;-9,64
19.04.2024 03:30;-9,67
19.04.2024 03:45;-6,47
19.04.2024 04:00;-5,67
19.04.2024 04:15;-6,12
19.04.2024 04:30;-6,34
19.04.2024 04:45;-11,17
19.04.2024 05:00;-13,6
19.04.2024 05:15;-13,04
19.04.2024 05:30;-10,86
19.04.2024 05:45;-8,95
19.04.2024 06:00;-6,91
19.04.2024 06:15;-1,58
19.04.2024 06:30;-2,23
19.04.2024 06:45;1,16
19.04.2024 07:00;2,38
19.04.2024 07:15;3,84
19.04.2024 07:30;-2,89
19.04.2024 07:45;-3,27
19.04.2024 08:00;-3,19
19.04.2024 08:15;0,5
19.04.2024 08:30;1,27
19.04.2024 08:45;-1,5
19.04.2024 09:00;-1,68
19.04.2024 09:15;-1,29
19.04.2024 09:30;-0,78
19.04.2024 09:45;-4,25
19.04.2024 10:00;-5,12
19.04.2024 10:15;-4,98
19.04.2024 10:30;-2,96
19.04.2024 10:45;-1,09
19.04.2024 11:00;-3,56
19.04.2024 11:15;0,38
